tmdb_id,name,biography,place_of_birth,birthday,deathday,gender,known_for_department,popularity,profile_img_url
17122,Ju Jin-Mo,,"Seoul, South Korea",1974-08-11,,2.0,Acting,9.393,https://image.tmdb.org/t/p/original/AdtX7KBdMXcChFO2t4DOGVEzMfG.jpg
1245101,Kang Doo,,South Korea,1979-02-27,,2.0,Acting,3.646,https://image.tmdb.org/t/p/original/1arMktAWjxmbt90fcacYddfq5ji.jpg
68903,Hwang Jung-min,,"Masan, South Gyeongsang, South Korea",1970-09-01,,2.0,Acting,6.913,https://image.tmdb.org/t/p/original/hKF1uh0iEfuZlBE79CXPw415qyn.jpg
578838,Shin Jung-geun,,"Gwangju, South Korea",1966-09-26,,2.0,Acting,5.438,https://image.tmdb.org/t/p/original/2zuxoRgBPNCQXDGb3wOnGaJCI4y.jpg
2145619,Jung Ji Yoon,,,,,,Acting,0.98,
1122532,Han Seung-yeon,,"Seoul, South Korea",1988-07-24,,1.0,Acting,5.151,https://image.tmdb.org/t/p/original/xmDnoVmqY5iq4r8sqwDXh9eitRi.jpg
1134687,Yun Si-yun,"Yun Si Yun is a South Korean actor. He is well known for his lead role in ""King of Baking, Kim Takgu"", ""Flower Boys Next Door"", ""Hit the Top"", ""Grand Prince"" and ""Your Honor"". He had a good debut with ""High Kick Through the Roof"" and won MBC's Best Couple award with Shin Se Kyung and nominated for Best New Actor in TV for Baeksang Arts Awards. Yoon is addicted to books, he has over 2000 books at home.","Suncheon, South Jeolla, South Korea",1986-09-26,,2.0,Acting,3.902,https://image.tmdb.org/t/p/original/7kfB4ApaM5qIce8lXj1ufvUSuhE.jpg
2588206,Jang Ja-yeon,,"Jeongeup, North Jeolla Province, South Korea",1980-01-25,2009-03-07,1.0,Acting,3.417,https://image.tmdb.org/t/p/original/pETRlnXqtqecxEzTWFWW7uVu1pF.jpg
1299473,Lim Hyung-jun,"Lim Hyung-jun (born May 10, 1974) is a South Korean actor.","Seoul, South Korea",1974-05-10,,2.0,Acting,3.125,https://image.tmdb.org/t/p/original/1e883kQWzTX7BawAoNvxeBClitj.jpg
2278956,Park Sun Im,,,,,,Acting,2.262,
2423083,Song Yu-jeong,,,1994-06-08,2021-01-23,1.0,Acting,1.467,
125764,Bin Yue-man,,South Korea,1965-12-01,,2.0,Acting,0.608,
3351068,Joe In,,,1990-12-08,,1.0,Acting,0.612,https://image.tmdb.org/t/p/original/5LBbUBUhMIQbNzmqvzanMWmrGQo.jpg
2762557,Kim Kang-min,"Kim Kang Min, who debuted in the 2019 drama ‘Stove League(SBS)’, attracted viewers with his fresh mask and stable acting ability. After that, he played the role of ‘Bae Jin Woo’ in ‘She knows Everything(MBC)’, and will play the role of ‘Pyo Jae Hwan’ in ‘Nine Tailed(tvN)’. He is currently under Mystic Story.",South Korea,1998-12-02,,2.0,Acting,3.505,https://image.tmdb.org/t/p/original/je6JhJtjPfTsELlpIZvLZig6RXo.jpg
1572354,Lee Jung-eun,,"Seoul, South Korea",1970-01-23,,1.0,Acting,10.703,https://image.tmdb.org/t/p/original/4r3K47UpSmzZ5t9cyTRRqRl9rdz.jpg
938257,Yoon Chae-yi,,,1984-07-09,,1.0,Acting,2.035,https://image.tmdb.org/t/p/original/uFgZG1yMMbU3ixT8KhPye86F111.jpg
980290,Ryu Sang-wook,,,1985-03-04,,2.0,Acting,2.297,https://image.tmdb.org/t/p/original/jPDkMbcxjQEWSGeeTUtLz88kCGc.jpg
1192622,Seo Ju-hee,,"Seoul, South Korea",1966-11-30,,1.0,Acting,2.086,https://image.tmdb.org/t/p/original/hQt66I2FOHUMyUx8RmoowyuokTO.jpg
123020,Choi Jung-yoon,,Seoul - South Korea,1977-05-09,,1.0,Acting,5.809,https://image.tmdb.org/t/p/original/hoRp3EtCDTjnRYk6jCMzkOmvZMR.jpg
1223134,Kim Jae-wook,"Kim Jae-wook (April 2, 1983) is a South Korean model and actor. He is best known for his roles in the hit series Coffee Prince, comedy film Antique, mystery drama Who Are You?, thriller drama Voice, The Guest, and Her Private Life","Seoul, South Korea",1983-04-02,,2.0,Acting,11.429,https://image.tmdb.org/t/p/original/kCq8iKzKa2MxF9kxX7QfhRf6uin.jpg
2209992,Na Jae min,"Jaemin was born in Jeonju and then came straight to Seoul (where he grew up). He joined SM and became part of  SM Rookies. He debuted in 2016 as a member of NCT DREAM. His nickname is Nana. In February 2017 it was announced that Jaemin is taking a break from promotions due to health issues. He returned for “Go” promotions.  Education: Cheongil Elementary School and School of Performing Arts Seoul.  – Favourite subject in school: Physical Education, while the subject he hates the most is  Sociology.

– Favourite Food(s): Ramen, Potato Pizza, Fast Food, Jelly, Chocolate, Peaches, Chocolate Milk, Green Tea, Honey Tteokbokki, Fried Chicken

– Favourite color is White.

– Favourite number is 3.

– Favourite season is autumn.

– Favourite pet is the dog.

– Favourite genre of movies is horror.

– Favourite fruit is the peach.

– Favourite drink is coffee

– Favourite artists are: Lee Young Dae, EXO’s Kai, Tight Eyez

– Jaemin is called the “Fansign Boyfriend” because he’s really sweet to his fans during fansigns/meetings.","Jeonju, South Korea",2000-08-13,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/56enFhMtWn0s1oUIlSh1RzKQzrS.jpg
3402503,Oh Hye-soo,,"Gimpo, Gyeonggi, South Korea",1995-05-30,,1.0,Acting,4.667,https://image.tmdb.org/t/p/original/qRspSDhNfAnBGLKyj9GdNEDxEnE.jpg
1742903,Yoon Dae-yeul,,"Incheon, South Korea",1978-06-03,,2.0,Acting,0.98,
139502,Im Soo-hyang,Lim Soo-hyang is a South Korean actress. She rose to fame playing leading roles in the television series New Tales of Gisaeng and Inspiring Generation.,"Busan, South Korea",1990-04-19,,1.0,Acting,12.226,https://image.tmdb.org/t/p/original/9NJFt3FxgdgcmYEkl2MOHb8Xnms.jpg
1336802,Lee Yoo-jun,,,,,,Acting,3.276,https://image.tmdb.org/t/p/original/4YrTjkLBDvnPxueiXEYiENEPu1R.jpg
2074587,Lomon,,Uzbekistan,1999-11-11,,2.0,Acting,9.62,https://image.tmdb.org/t/p/original/qeEDlS7a2rx9OZoCz1u4mcLO5uF.jpg
2469849,Park Sun-woo,"Sunwoo Park debuted as a male duo group ‘Mr.2’ in 1993, and their title track of the first album ‘White Winter’ was loved by many fans. After the group broke up, he has come along in various musical works including ‘I Love You’, ‘Rocky Horror Show’, and ‘Marie Antoinette.’ He also showed stable acting power in many film works such as ‘So cute(2004)’, ‘No Mercy For The Rude(2006)’, ‘Highway Star(2007)’, and ‘Where the Truth Lies(2009).’ Major drama works including MBC ‘Time Between Dog and Wolf’, ‘Empress Ki’, and KBS ‘Jingbirok’ prove that he is also talented in drama works.",,1970-12-28,,2.0,Acting,2.321,https://image.tmdb.org/t/p/original/qh2QAwb2e2GnUKQ5ZYOEOREKhQU.jpg
1252339,Ham Eun-jeong,,"Seoul, South Korea",1988-12-12,,1.0,Acting,5.029,https://image.tmdb.org/t/p/original/5sra4rsKJknm3ov7NG94PCd1ciC.jpg
1259465,Seo Ji-yeon,,,,,,Acting,0.608,
1278178,Bae Seul-ki,,"Gapyeong, Gyeonggi, South Korea",1986-09-27,,1.0,Acting,4.72,https://image.tmdb.org/t/p/original/576580mm3r6IWDo0A7lTjQhkbe2.jpg
140289,Jung Kyung-ho,,South Korea,1972-03-17,,2.0,Acting,3.35,https://image.tmdb.org/t/p/original/sOpre2kPlS4ni1j3bFZP8wdo53y.jpg
1354108,Son Dam-bi,,"Seoul, South Korea",1983-09-25,,1.0,Acting,5.309,https://image.tmdb.org/t/p/original/i0R2y8uIVGgLr0KZLDh8O2hzA7s.jpg
1122535,Kang Ji-young,,"Paju, South Korea",1994-01-18,,1.0,Acting,3.522,https://image.tmdb.org/t/p/original/maDHHD1jYvUVTsAndLT2MlTeWr3.jpg
2117794,Han Chae-min,,,,,1.0,Acting,1.498,https://image.tmdb.org/t/p/original/3JDv04QcTO68Yi7tg83GYkwsxjF.jpg
3353065,Mi-kyeong Yang,,,,,,Acting,0.6,
3072131,Lee Mun-Su,,South Korea,1963-01-01,,2.0,Acting,0.98,
1243590,Kim Ja-ok,,"Busan, South Korea",1951-10-11,2014-11-16,1.0,Acting,5.236,https://image.tmdb.org/t/p/original/eBmQi54331s5kwhU8HYh8YRHkj3.jpg
1123504,Park Ji-yoon,,Seoul - South Korea,1982-01-03,,1.0,Acting,1.561,https://image.tmdb.org/t/p/original/lDZOAzMG4AfsqDXTA8hiZ9UFhTx.jpg
2068712,Jo Kyeong Hwan,,"Seoul, South Korea",1945-03-21,,2.0,Acting,1.976,https://image.tmdb.org/t/p/original/xT1q3z5bXx21SMH5y2jrCU7Jrm5.jpg
587676,Park Hyuk-kwon,"Park Hyuk Kwon is a South Korean actor well-known for his character acting in film, TV, and theater. He began his acting career in 1993 as a member of the theater troupe Sanulrim.","Suwon, Gyeonggi, South Korea",1971-07-11,,2.0,Acting,3.949,https://image.tmdb.org/t/p/original/pigJfp2H6bcnW5qEZ2KOaI4PSEI.jpg
1988291,Ong Seong-wu,,"Incheon, South Korea",1995-08-25,,2.0,Acting,9.675,https://image.tmdb.org/t/p/original/4g1G3l9AmQlntojYnebc7MUOaQe.jpg
2939533,Choi Soo Rin,,,1974-12-25,,1.0,Acting,0.92,https://image.tmdb.org/t/p/original/bhYDUMQLoPbiAvuaUML3VCvoFGW.jpg
2036027,Song You-hyun,,,1983-01-08,,1.0,Acting,2.262,https://image.tmdb.org/t/p/original/6dnDAzIMla5P10EugymX0hFEGKL.jpg
1530744,Choi Sung-won,"Choi Min-woo (born January 17, 1985), better known by his stage name Choi Sung-won, is a South Korean actor. He started gaining recognition through his role as Sung No-eul in the Korean drama Reply 1988 (2015), a third installment of the Reply series by tvN.",South Korea,1985-01-17,,2.0,Acting,3.721,https://image.tmdb.org/t/p/original/g4StIGJZGJrBbfR1Sjwr9tuLO7Z.jpg
1134685,Son Ho-jun,,"Gwangju, South Korea",1984-06-27,,2.0,Acting,4.844,https://image.tmdb.org/t/p/original/wtPObcR4l3NpHB9pnJqsTrisenM.jpg
2462331,Choi Ji-won,,South Korea,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/8FDfRx5GLhisGSaAX1JtoGuRwT0.jpg
2119779,Ahn Sun Young,,,,,,Acting,0.652,
1293368,Han So-yeong,,,1987-01-01,,1.0,Acting,3.683,https://image.tmdb.org/t/p/original/dRDvPzpQEwNnnWSpBwa5WcB2I3S.jpg
1632456,Kang Min-kyung,,"Paju, Gyeonggi, South Korea",1990-08-03,,1.0,Acting,2.29,https://image.tmdb.org/t/p/original/tCozsab34ebcI19s4ApKAuXdObC.jpg
2625500,Park Soon-chun,,,,,,Acting,0.6,
20738,Song Kang-ho,,"Gimhae, South Gyeongsang, South Korea",1967-01-17,,2.0,Acting,14.333,https://image.tmdb.org/t/p/original/dyWUKQlNyr7SUAjo58VZXvPODkr.jpg
1239677,Ahn Suk-hwan,,"Paju, South Korea",1959-11-01,,2.0,Acting,7.057,https://image.tmdb.org/t/p/original/rDKP8P0Zpj6c1eiEWirZvmQT0Ni.jpg
2396062,Lee Eun-sang,"Lee Eun Sang was a Korean pop trainee for one year and two months under Brand New Music prior to his appearance on boy group survival reality show Produce X 101. He was born in Jeju, but moved to Busan when he was 2 years old.",,2002-10-26,,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/uVOc41HtNlzAoZW1z8aoYY0OWc.jpg
3589298,Shin Min Soo,,South Korea,1986-12-07,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/4CmV4Bk8Jh1kjt6JEF0Gd957hAU.jpg
2081771,Jo Woo-Ri,,,1992-03-29,,1.0,Acting,5.8,https://image.tmdb.org/t/p/original/xHSiSPZhTTu21xGsm7MZY6YxKm0.jpg
123339,Im Ji-gyu,,"Busan, South Korea",1978-03-07,,2.0,Acting,2.87,https://image.tmdb.org/t/p/original/k6zfUwPd2HaUsvjzOeHytJni1gY.jpg
2462330,Lim Ji-an,,,,,1.0,Acting,0.605,https://image.tmdb.org/t/p/original/mh5FMulld7C9rxxAdwgGBjtyeMr.jpg
1428695,Hong Chang-wook,,,,,,Directing,0.829,
1992310,An Seung-Hwan,,,1995-03-14,,2.0,Acting,0.98,
2616321,Han Sang-jo,,South Korea,1993-09-22,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/zeLvK4yUa0Q6sK0jeFQZfQMN2QX.jpg
2221371,Lee Seung-wook,,,1993-08-12,,2.0,Acting,3.802,https://image.tmdb.org/t/p/original/j5rQx6rxDhaPmCWNjlDaOTeHEmx.jpg
1246516,Yeo Un-gye,,"Daegu, South Korea",1940-02-25,2009-05-29,1.0,Acting,4.812,https://image.tmdb.org/t/p/original/uEOPb2argdTGCkz9UafWJM6x73e.jpg
37939,Yum Jung-ah,,"Seoul, South Korea",1972-07-28,,1.0,Acting,12.104,https://image.tmdb.org/t/p/original/5qIkgP0VcfF0YhO3bixzBtA1jH2.jpg
3548034,Ryu In Ah,,,,,,Acting,0.6,https://image.tmdb.org/t/p/original/qTUcWL5467xxx0iLxaPk53VCXvD.jpg
1875646,Kang Mi-na,"Kang Mi Na, most often credited only as Mina, is a South Korean singer and dancer. She was a member of the South Korean girl group, Gugudan (gu9udan). Mina was popularly known as one of the eleven finalists in the Mnet's survival show, Produce 101, which created the girl group, I.O.I. She made her debut as an actress in the 2017 drama, 20th Century Boy and Girl.","Icheon, Gyeonggi, South Korea",1999-12-04,,1.0,Acting,8.775,https://image.tmdb.org/t/p/original/5uUTLbRI9zJFC3BN13iwtdbnnvg.jpg
2937530,Park Chung-hyun,,,,,,Acting,0.6,
1690348,Lee Ji-hoon,,"Namyangju, Gyeonggi, South Korea",1988-10-29,,2.0,Acting,12.441,https://image.tmdb.org/t/p/original/89yJPcPxSOmBj8iCkSdZBYIYoLX.jpg
1766436,Kim Jin-yeop,,,1988-11-27,,2.0,Acting,5.45,https://image.tmdb.org/t/p/original/aj5kpMOJWd6yzZ14fhIAJZOE0f9.jpg
1916087,Kim Sung-cheol,,,1991-12-31,,2.0,Acting,8.27,https://image.tmdb.org/t/p/original/hfu2D13Bt2oHPrVqkOpBtoTjbfH.jpg
1893580,Han Bo-reum,Han Bo-reum (born Kim Bo-reum) is a South Korean actress under H& Entertainment.,"Seoul, South Korea",1987-02-12,,1.0,Acting,5.105,https://image.tmdb.org/t/p/original/8lVwU8kgJfDSfuhKTB3lXZ7VTNq.jpg
2173678,Yeon Je-hyung,,,1995-10-12,,2.0,Acting,3.914,
2830695,Lee Joo-Myoung,,,,,,Acting,0.6,
1970653,Han Hyun-min,,"Seoul, South Korea",2001-05-19,,2.0,Acting,9.696,https://image.tmdb.org/t/p/original/ro36V17oO6fHfUUbXRRQQWdJO4l.jpg
1227352,Kim Seo-yeong,,,1977-01-19,,1.0,Acting,4.141,
1257671,Kim Woo-bin,"Kim Woo-bin (born on July 16, 1989) is a South Korean actor, singer, and model who is considered one of the most popular Hallyu stars. Kim's breakout year came in 2013 with two hit dramas (School 2013) and (The Heirs) and one box office hit (Friend: The Great Legacy).  Kim experienced a surge in popularity overseas and he was able to cement his name as one of the most popular and successful South Korean actors ever.","Seoul, South Korea",1989-07-16,,2.0,Acting,10.746,https://image.tmdb.org/t/p/original/wlhvJFDopS2XmMjKm2vVl8GT8dN.jpg
3610449,Seung-hyeon,,,,,,Acting,0.6,
125074,Shin Yeon-shick,,,1976-01-01,,2.0,Directing,2.086,
2680554,Choi Ji-su,Choi Ji Su is an actress managed by Echo Global Group.,,1997-08-25,,1.0,Acting,3.615,https://image.tmdb.org/t/p/original/sXoffvP04nvOX4Vu95LGfHxJAPF.jpg
1996764,Yvonne Kristina Hotz,,,,,,Acting,0.98,
1081890,Kim In-sik,,"Seoul, South Korea",1996-01-29,,2.0,Directing,0.6,
2087240,Yoon Na-moo,,,1985-08-13,,2.0,Acting,3.589,https://image.tmdb.org/t/p/original/vXQA20pwMw0TwDB3GlW1WBcucJm.jpg
87897,Yoo Sun,,"Seoul, South Korea",1976-02-11,,1.0,Acting,8.607,https://image.tmdb.org/t/p/original/1gssOi0HNqUJWyZ8ocOZKi5uuNw.jpg
1080904,Song Jae-ho,,"Pyongyang, North Korea",1939-03-10,2020-11-07,2.0,Acting,5.002,https://image.tmdb.org/t/p/original/gLKek8JICZXq4YdJpOd3jECaLCA.jpg
1275833,Ji Young-soo,,,,,,Directing,1.4,https://image.tmdb.org/t/p/original/pAxuWWVJmh69riIEKEXTy1vUfpb.jpg
122408,Lee Joon-gi,,"Busan, South Korea",1982-04-17,,2.0,Acting,9.941,https://image.tmdb.org/t/p/original/tHPJUgGiQRWt1Bh7ymqmmJ2zKF6.jpg
2527634,Lee Suk-hyeong,,,1995-07-19,,2.0,Acting,6.065,https://image.tmdb.org/t/p/original/al1SK0ElN8zmK0KddFIvVwdeNTy.jpg
1494834,Tae In-ho,,"Busan, South Korea",1980-05-02,,2.0,Acting,4.694,https://image.tmdb.org/t/p/original/tQJuRcrWe9QUsHikSO6Ga2XIKcS.jpg
117504,Yoon Jin-seo,"Yun Jin-seo (born Yun Su-Kyeong, on August 5, 1983) is a South Korean actress who has starred in films such as Oldboy and A Good Day to Have an Affair.","Seoul, South Korea",1983-08-05,,1.0,Acting,8.983,https://image.tmdb.org/t/p/original/5br9jHiVLUTmiNxqswpmDg7Zowb.jpg
1436191,Chae Shi-ra,,"Seoul, South Korea",1968-06-25,,1.0,Acting,4.663,https://image.tmdb.org/t/p/original/pkPjUDTq2p8dKG32AUgbG7luAhi.jpg
552156,Hong Kyung-in,"The fresh-faced HONG Kyung-in, who graduated from the Dongguk University’s School of Acting, debuted on screen at the tender age of 16 in the early 1990s Korean classic Our Twisted Hero (1992). While still a teenager he went on to appear in some of the most important films of the mid-1990s, such as The Eternal Empire (1995) and A Single Spark (1995). It was around this time that he began to appear in TV dramas as well. He has remained consistent on screen, taking co-starring roles in films for 20 years, such as 2001’s hit gangster comedy Hi! Dharma. After a few years absent from cinemas, HONG returned to the big screen in 2013 with a part in the hit spy drama Secretly Greatly and then starred alongside KIM In-gwon in the issue-raising North Korea-set drama Apostle in 2014.","Seoul, South Korea",1976-10-27,,2.0,Acting,1.864,https://image.tmdb.org/t/p/original/7F8pXNxHyDjWaKz4KdtWSvi4AAR.jpg
3227703,Kim Seong-u,,,,,,Acting,0.694,
1547190,Cho Jung-chi,"Jungchi Cho is a Korean guitarist and singer-songwriter. He released two solo albums, [Teenage Lovestory] and [Yoojak]. In 2010, he participated in the project which is called ""Monthly Yoon Jong Shin"" acting as the music arranger and has now become a member of Shin Chi Rim with JongShin Yoon and Hareem. He became widely known to the public with his appearance at a television show called ""Infinite Challenge"" and is actively engaged in various fields such as radio DJ and TV shows.","Yeonggwaang, South Jeolla, South Korea",1978-09-27,,2.0,Acting,2.294,https://image.tmdb.org/t/p/original/2rSKQjELdZ0Zzgr499xk35NPQ42.jpg
2068711,Jung Eun Jo,,,,,,Acting,0.6,
2432060,Jeong You Jung,,,,,,Acting,0.6,
117508,Kim So-eun,,"Namyangju, South Korea",1989-09-06,,1.0,Acting,9.973,https://image.tmdb.org/t/p/original/8uP7XSJsZaWh3SuRQHsE06LbTvc.jpg
116175,Shin Min-a,,"Seongnam, Gyeonggi, South Korea",1984-04-05,,1.0,Acting,8.953,https://image.tmdb.org/t/p/original/dJZptk1sBKQLlaBAAw26oNII99c.jpg
2057500,Nam Neung Mi,,,,,,Acting,1.267,
3496496,Kim Hyun-kyu,,,,,2.0,Acting,0.6,
2962698,Choi Jae-hyun,,,1995-07-25,,2.0,Acting,2.126,https://image.tmdb.org/t/p/original/ugg2GqISZEwmS2BOwdtFh3gOGoL.jpg
2486688,Sung Ki-yoon,,,,,,Acting,0.6,
1384687,Ji Soo,,"Seoul, South Korea",1993-03-30,,2.0,Acting,7.922,https://image.tmdb.org/t/p/original/pvjLDRzf6yysj0djCzWdO051yrD.jpg
69379,Kim Roi-ha,,"Gyeonggi Province, South Korea",1965-11-16,,2.0,Acting,22.319,https://image.tmdb.org/t/p/original/bGHnBUrBKk2ItXDZJrBDnBeQJvj.jpg
96484,Jung Jin-young,,"Seoul, South Korea",1964-10-16,,2.0,Acting,8.19,https://image.tmdb.org/t/p/original/ipBYiyEfFrffCoTpoSiEChHDwz4.jpg
1243895,Lee Hyo-choon,,"Gwangju, South Korea",1950-02-16,,1.0,Acting,3.325,
1565982,Choi Jong-won,,"Taebaek, South Korea",1950-01-27,,2.0,Acting,4.753,https://image.tmdb.org/t/p/original/umMcKwBGHJui7Gr9iyQdQmUlKnL.jpg
552074,Hak-Cheol Kim,,"Daejeon, South Korea",1959-08-20,,2.0,Acting,2.038,https://image.tmdb.org/t/p/original/loinGO1gyr54xI1LatVTA21wh7b.jpg
1112233,Park Si-hoo,"TV Shows

Cheongdamdong Alice (SBS, 2012) The Princess’ Man (KBS2, 2011) Queen of Reversals (MBC, 2010) Prosecutor Princess (SBS, 2010) Family’s Honor (SBS, 2008) Iljimae (SBS, 2008) How to Meet a Perfect Neighbor (SBS, 2007) What Star Did You Come From (MBC, 2006) Let’s Marry (MBC, 2005) Delightful Girl Choon Hyang (KBS2, 2005, cameo) Movies

Confession of Murder (2012) Mr. Bullet (2007) Web Drama

Haru: An Unforgettable Day in Korea (2010)

Music Videos

2009 : Kim Bum Soo, “Taste of Separation” 2006 : Alex and Ji Sun, “I love you” and “Very Heartbreaking Words.” 2005 : Gavy NJ, “Happiness” and “I Will Still Live.”

Awards 2011 KBS Drama Awards: Top Excellence Awards, Best Actor (The Princess’ Man) 2011 KBS Drama Awards: Popularity Award (The Princess’ Man) 2011 KBS Drama Awards: Best Couple Awards with Moon Chae Won (The Princess’ Man) 2011 Style Icon Awards (SIA): SIA’s Discovery 2010 MBC Drama Awards: Excellence Award, Actor (Queen of Reversals) 2009 SBS Drama Awards: Special Production Actor Award (Family’s Honor) 2007 SBS Drama Awards: New Star Award","Eunsanmyeon, South Korea",1978-04-03,,2.0,Acting,4.989,https://image.tmdb.org/t/p/original/i8vj9h5XVMag4TJ7zE0rmRSbrbv.jpg
1875647,Kim Do-yeon,"Kim Do Yeon is a South Korean singer and actress under Fantagio Entertainment. She is a member of the K-Pop girl group, Weki Meki. Before Weki Meki debuted, she was in the survival show, Produce 101, and came 8th place, which made her a member of I.O.I.","Incheon, South Korea",1999-12-04,,1.0,Acting,5.282,https://image.tmdb.org/t/p/original/A0URbXYB7AhP2q8POjqpvkrGr7W.jpg
1500918,Choi Young-jae,"Choi Young Jae, better known as his stage name Youngjae, is a Korean singer best know for his position in the Korean group GOT7","Mokpo, South Jeolla, South Korea",1996-09-17,,2.0,Acting,3.78,https://image.tmdb.org/t/p/original/1NM5tzGO4h3xlZWP5v6Oqx9qvHL.jpg
1226340,Jo Hyun-jae,"From Wikipedia, the free encyclopedia.

Jo Hyun-jae (born May 9, 1980) is a South Korean actor. He started out in the entertainment industry through a commercial for sports drink Pocari Sweat in 2000, and became best known for his leading roles in Love Letter (2003), Only You (2005), and 49 Days (2011)",Seoul - South Korea,1980-05-09,,2.0,Acting,3.403,https://image.tmdb.org/t/p/original/vDeHEITQfwWTxxP4vnQVucgRaMx.jpg
3194501,Jung Ho-yeon,"Jung Ho-yeon (born June 23, 1994), also known as HoYeon Jung, is a South Korean model and actress. She made her television debut in 2021, starring in the Netflix series Squid Game as Kang Sae-byeok, which brought her worldwide attention and critical acclaim as the show's breakout star. For her role on the show, she won the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series and earned a nomination for the Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series.","Seoul, South Korea",1994-06-23,,1.0,Acting,10.443,https://image.tmdb.org/t/p/original/7eFs8dkFoaytUh8WTbtKMBsoh6K.jpg
3510464,Kim Hye-young,,,,,,Directing,0.6,
2587990,Lee Sol-gu,,,,,,Acting,0.6,
1875711,Ahn Eun-jin,"Anh Eun-Jin is a Korean musical and stage actress. She debuted with a musical in 2012 and continued to star in various other shows such as the 'oksusu' drama ""Number Woman Gye Sook-ja"" as a wannabe actress named Joanna. In 2019, she won the ""Unexpected Award"" at the 1st OCN Awards for her portrayal of So Jeong-hwa in ""Strangers from Hell"".",South Korea,1991-05-06,,1.0,Acting,4.014,https://image.tmdb.org/t/p/original/i5sMec1Gbz5lJIEmwlHUakKg3Wg.jpg
2646346,Chris Lyon,,,,,,Acting,1.331,
3002505,Yoon Jung-hoon,,,1994-12-18,,2.0,Acting,1.852,https://image.tmdb.org/t/p/original/eqmzcZqkKePBXuxgk27uKrtygO5.jpg
3170670,Nam Hye Ri,Nam Hye Ri is a South Korean actress.,,1999-03-03,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/7EeWc5M9Zv46C5zq8Wlw9MwERHN.jpg
3203922,Park Soon-cheon,,"Geumsan, South Chungcheong, South Korea",1961-02-19,,1.0,Acting,1.616,https://image.tmdb.org/t/p/original/oit2AHzmX94Zc1OFXFAb7hqxUuF.jpg
1940499,Park Jun-hyuk,,,1975-11-09,,2.0,Acting,1.4,
2524442,Jeong A-mi,,"Gwangyang, South Jeolla, South Korea",1964-06-05,,1.0,Acting,1.435,https://image.tmdb.org/t/p/original/5GHmwmgzlJaAeL9a4PFCNdAR3e0.jpg
2099391,Seo Yu-jeong,,South Korea,1978-12-31,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/xupl13ce2DILvn1ooRSH8wRfHmE.jpg
2318278,Lim Hyoun-Soo,,,,,,Acting,1.4,https://image.tmdb.org/t/p/original/30RcIQ22E61Hv2cztZKQsHzoUoW.jpg
